Agent_Age,Agent_Rating,Weather,Traffic,Vehicle,Area,Delivery_Time,Category,Premium_Delivery,Distance
39,4.8,Fog,High ,scooter ,Urban ,130,Shoes,0,3.1089883297657854
33,4.8,Sandstorms,Medium ,motorcycle ,Metropolitian ,140,Skincare,0,9.219905581616992
20,4.7,Sandstorms,Medium ,scooter ,Urban ,80,Pet Supplies,1,12.256687342592269
20,4.7,Fog,Medium ,motorcycle ,Urban ,85,Pet Supplies,1,4.717601092054723
34,4.2,Windy,Low ,motorcycle ,Urban ,120,Electronics,1,9.326940869812143
22,4.7,Windy,Medium ,motorcycle ,Metropolitian ,120,Clothing,1,10.88143182310278
37,4.3,Stormy,High ,scooter ,Metropolitian ,170,Clothing,0,2.9802493849187557
20,4.8,Cloudy,Low ,motorcycle ,Urban ,80,Snacks,1,1.5302594894332384
33,4.9,Windy,Low ,motorcycle ,Metropolitian ,130,Electronics,0,7.601614738321588
21,5.0,Fog,Medium ,motorcycle ,Metropolitian ,125,Home,0,19.660943947619934
33,4.6,Fog,Medium ,motorcycle ,Metropolitian ,245,Clothing,0,10.602417764362079
24,4.6,Windy,Medium ,van,Urban ,24,Grocery,1,12.41960204102968
36,4.7,Sandstorms,High ,scooter ,Metropolitian ,160,Skincare,0,3.145067434621583
30,4.6,Sunny,Medium ,motorcycle ,Metropolitian ,26,Grocery,1,4.588898780683796
32,4.9,Sandstorms,Low ,scooter ,Metropolitian ,120,Jewelry,1,13.829931792649827
28,4.6,Stormy,Jam ,van,Metropolitian ,80,Toys,1,19.975808791439345
21,4.7,Windy,Jam ,scooter ,Metropolitian ,135,Home,0,19.37374583495492
39,4.9,Fog,High ,motorcycle ,Metropolitian ,125,Snacks,0,3.052706857073023
32,4.7,Cloudy,Low ,motorcycle ,Metropolitian ,130,Shoes,0,3.104803710518419
20,4.5,Sandstorms,Jam ,scooter ,Urban ,125,Home,0,9.178605957040862
36,5.0,Fog,Low ,scooter ,Urban ,15,Grocery,1,1.4901538808207615
28,4.8,Sunny,Low ,scooter ,Urban ,90,Jewelry,1,3.1053645449072986
32,4.5,Fog,Jam ,motorcycle ,Metropolitian ,150,Electronics,0,7.661250453808297
39,4.4,Cloudy,Jam ,scooter ,Metropolitian ,230,Toys,0,17.076258901183188
30,4.7,Windy,Low ,motorcycle ,Metropolitian ,24,Grocery,1,16.72143013885536
32,4.4,Sandstorms,Medium ,motorcycle ,Metropolitian ,37,Grocery,1,6.12841937845769
23,4.6,Windy,Jam ,motorcycle ,Metropolitian ,135,Home,0,13.610877575672198
21,4.8,Windy,Medium ,scooter ,Other,135,Clothing,0,6.1186308844114
31,4.2,Windy,Medium ,van,Metropolitian ,160,Outdoors,0,9.07434222926449
37,4.6,Stormy,High ,van,Urban ,140,Books,0,3.0589506421330555
20,4.5,Sandstorms,Jam ,motorcycle ,Metropolitian ,145,Kitchen,0,7.601870282547478
28,4.5,Sandstorms,Low ,motorcycle ,Metropolitian ,135,Electronics,0,1.4899271643865588
22,4.9,Cloudy,Low ,motorcycle ,Metropolitian ,55,Clothing,1,1.5545816630911855
20,4.7,Cloudy,Medium ,motorcycle ,Urban ,13,Grocery,1,9.219708856174128
34,4.8,Windy,Low ,scooter ,Metropolitian ,135,Jewelry,0,19.618968653878262
38,4.8,Windy,High ,scooter ,Metropolitian ,125,Shoes,0,6.209259882041872
32,4.5,Cloudy,High ,motorcycle ,Metropolitian ,135,Shoes,0,6.036244196933988
34,4.9,Sunny,Low ,scooter ,Metropolitian ,26,Grocery,1,16.853347148215086
33,3.9,Windy,Medium ,van,Metropolitian ,160,Apparel,0,13.612594236925657
34,4.5,Windy,Low ,motorcycle ,Metropolitian ,125,Apparel,0,3.025144329113595
32,4.6,Stormy,Jam ,motorcycle ,Metropolitian ,160,Kitchen,0,4.717601092054723
34,4.7,Sunny,Jam ,motorcycle ,Metropolitian ,145,Cosmetics,0,7.7725232004434295
26,4.6,Cloudy,Jam ,scooter ,Metropolitian ,160,Apparel,0,10.641436955070953
31,4.0,Cloudy,Low ,motorcycle ,Metropolitian ,175,Shoes,0,12.42069253996503
39,4.8,Sunny,High ,motorcycle ,Metropolitian ,135,Clothing,0,6.081185877714606
27,4.8,Sunny,Low ,motorcycle ,Metropolitian ,75,Toys,1,1.572533729286321
32,5.0,Cloudy,Jam ,scooter ,Urban ,135,Shoes,0,7.683355299930933
32,4.5,Stormy,Medium ,motorcycle ,Metropolitian ,150,Jewelry,0,7.568033295671673
39,4.1,Sunny,Medium ,motorcycle ,Metropolitian ,160,Pet Supplies,0,10.564540523828974
36,4.8,Stormy,Low ,van,Metropolitian ,125,Clothing,0,1.5323350156090414
37,4.1,Windy,Medium ,motorcycle ,Metropolitian ,190,Electronics,0,4.65713301884333
37,4.8,Fog,Jam ,scooter ,Metropolitian ,130,Apparel,0,9.054052950169497
38,3.7,Stormy,Jam ,motorcycle ,Metropolitian ,155,Electronics,0,16.853347148215086
28,4.7,Stormy,High ,scooter ,Metropolitian ,140,Shoes,0,3.0182264849996012
34,3.8,Stormy,Medium ,scooter ,Metropolitian ,155,Shoes,0,16.852118690780628
32,4.9,Cloudy,Low ,motorcycle ,Metropolitian ,145,Skincare,0,17.074904296042025
22,4.7,Windy,Low ,motorcycle ,Urban ,85,Home,1,8.937527873529229
31,4.0,Windy,Medium ,motorcycle ,Metropolitian ,225,Skincare,0,13.620357163029361
27,4.0,Sandstorms,Medium ,motorcycle ,Metropolitian ,170,Shoes,0,12.434585525064866
29,4.9,Windy,Jam ,scooter ,Metropolitian ,120,Outdoors,1,17.137487720369517
38,4.8,Sandstorms,Jam ,motorcycle ,Metropolitian ,220,Shoes,0,9.348325936764454
35,4.8,Cloudy,Jam ,motorcycle ,Metropolitian ,180,Skincare,0,7.601874226722028
31,4.9,Sunny,Jam ,motorcycle ,Metropolitian ,140,Electronics,0,4.657654937060173
30,4.3,Windy,Medium ,scooter ,Metropolitian ,185,Apparel,0,13.970007989574006
24,4.9,Fog,Medium ,motorcycle ,Urban ,10,Grocery,1,9.435201537430714
33,4.8,Stormy,Low ,motorcycle ,Urban ,115,Sports,1,13.830053479838845
29,4.6,Sandstorms,Low ,motorcycle ,Metropolitian ,22,Grocery,1,10.278596687703995
38,4.6,Stormy,High ,scooter ,Metropolitian ,130,Toys,0,6.117761953594232
26,4.9,Sandstorms,Jam ,motorcycle ,Metropolitian ,170,Cosmetics,0,9.056095962462345
39,4.8,Sandstorms,Medium ,scooter ,Metropolitian ,130,Cosmetics,0,6.29013467763468
24,4.5,Fog,Low ,motorcycle ,Metropolitian ,21,Grocery,1,17.29786575291325
34,4.2,Stormy,Low ,motorcycle ,Metropolitian ,140,Electronics,0,9.193093962702912
26,4.7,Windy,Low ,motorcycle ,Metropolitian ,14,Grocery,1,8.942954308598226
35,4.7,Cloudy,Medium ,motorcycle ,Metropolitian ,85,Shoes,1,6.050551152462876
36,4.2,Sandstorms,Medium ,motorcycle ,Metropolitian ,185,Electronics,0,4.657579589646204
24,2.6,Sunny,Low ,motorcycle ,Metropolitian ,210,Toys,0,16.660108123693192
33,4.3,Cloudy,Medium ,motorcycle ,Metropolitian ,170,Kitchen,0,16.826241648658115
26,4.6,Windy,Medium ,motorcycle ,Metropolitian ,125,Pet Supplies,0,16.787888950840177
32,5.0,Windy,Jam ,scooter ,Urban ,150,Shoes,0,17.074256778794595
37,4.9,Fog,Jam ,motorcycle ,Metropolitian ,240,Skincare,0,13.403654333869842
26,4.9,Stormy,Low ,scooter ,Metropolitian ,90,Jewelry,1,20.285402098849676
31,4.8,Stormy,Low ,scooter ,Metropolitian ,140,Pet Supplies,0,20.253518127453113
37,4.6,Stormy,Medium ,motorcycle ,Urban ,130,Jewelry,0,13.9707596607468
26,4.7,Sunny,Jam ,scooter ,Urban ,80,Skincare,1,16.827472773146095
37,4.8,Cloudy,Jam ,motorcycle ,Metropolitian ,125,Toys,0,4.537571350180709
22,4.6,Sunny,Jam ,motorcycle ,Metropolitian ,110,Sports,1,20.44292976252901
21,4.4,Windy,Low ,motorcycle ,Metropolitian ,15,Grocery,1,4.560926278066122
22,4.0,Sandstorms,Low ,motorcycle ,Urban ,28,Grocery,1,1.5524082366562466
38,4.5,Windy,Low ,motorcycle ,Urban ,100,Snacks,1,1.5524171512659315
28,4.0,Stormy,High ,motorcycle ,Metropolitian ,160,Shoes,0,6.2086819840397665
29,4.7,Sandstorms,Jam ,scooter ,Urban ,85,Books,1,20.44292976252901
31,4.9,Cloudy,High ,motorcycle ,Metropolitian ,190,Shoes,0,6.0589191822901425
24,4.8,Cloudy,Low ,scooter ,Metropolitian ,70,Skincare,1,3.0405702571576674
33,4.8,Windy,Medium ,motorcycle ,Metropolitian ,130,Apparel,0,6.29013467763468
26,4.9,Sandstorms,Jam ,motorcycle ,Metropolitian ,150,Cosmetics,0,13.788957415778517
20,4.7,Cloudy,Jam ,scooter ,Metropolitian ,145,Books,0,7.790401204068506
29,4.8,Windy,Low ,scooter ,Urban ,12,Grocery,1,19.762382255532906
32,4.0,Windy,Medium ,motorcycle ,Urban ,245,Sports,0,10.867366120252031
20,4.9,Fog,Medium ,motorcycle ,Metropolitian ,210,Electronics,0,16.659917302375398
26,5.0,Sandstorms,Medium ,van,Urban ,120,Skincare,1,10.867138302160432
38,4.8,Cloudy,Jam ,motorcycle ,Metropolitian ,230,Shoes,0,16.72115728076054
34,4.6,Sandstorms,High ,van,Urban ,27,Grocery,1,6.176576611953425
27,4.5,Stormy,Low ,motorcycle ,Metropolitian ,65,Apparel,1,2.9795000083819434
29,5.0,Windy,Jam ,motorcycle ,Metropolitian ,125,Clothing,0,10.593374354489852
24,4.9,Windy,Jam ,motorcycle ,Urban ,120,Snacks,1,19.76106632827125
21,4.9,Cloudy,Low ,motorcycle ,Metropolitian ,60,Apparel,1,1.5125847685793798
33,4.4,Windy,Low ,motorcycle ,Metropolitian ,120,Clothing,1,1.465185811091463
35,4.7,Sandstorms,Jam ,motorcycle ,Metropolitian ,29,Grocery,1,9.055898607912091
35,4.7,Stormy,Low ,scooter ,Metropolitian ,90,Home,1,12.46418980459368
29,4.8,Cloudy,Low ,motorcycle ,Metropolitian ,23,Grocery,1,10.707345040408097
21,4.9,Windy,Low ,motorcycle ,Metropolitian ,95,Skincare,1,12.256076445468295
29,4.6,Windy,Jam ,motorcycle ,Urban ,145,Home,0,17.078934089494954
22,4.7,Sunny,Jam ,motorcycle ,Metropolitian ,120,Cosmetics,1,13.973206773137713
24,4.4,Cloudy,Jam ,scooter ,Metropolitian ,200,Toys,0,11.90494293616778
23,4.9,Stormy,High ,scooter ,Metropolitian ,110,Pet Supplies,1,1.5544659606035225
27,4.6,Windy,High ,scooter ,Urban ,60,Toys,1,1.5522933461661421
33,4.1,Sandstorms,Medium ,motorcycle ,Metropolitian ,215,Jewelry,0,12.464528059716372
35,4.6,Windy,Medium ,scooter ,Metropolitian ,130,Outdoors,0,16.90249592854745
21,4.7,Windy,Medium ,scooter ,Metropolitian ,135,Apparel,0,4.674318760489487
39,4.4,Fog,Low ,motorcycle ,Metropolitian ,175,Electronics,0,13.96960642768458
34,4.8,Windy,Low ,scooter ,Metropolitian ,135,Sports,0,7.761160094160204
29,4.9,Cloudy,High ,motorcycle ,Urban ,135,Cosmetics,0,6.081389116676368
20,4.7,Fog,Low ,scooter ,Metropolitian ,85,Snacks,1,3.0597099613184353
20,4.8,Sandstorms,Low ,motorcycle ,Urban ,85,Cosmetics,1,11.007734763744617
30,4.7,Sunny,Low ,motorcycle ,Metropolitian ,75,Cosmetics,1,9.054052950169497
37,4.7,Fog,Jam ,scooter ,Metropolitian ,195,Home,0,19.087110814122536
39,4.6,Stormy,Jam ,motorcycle ,Other,125,Clothing,0,4.537860442229041
26,5.0,Sunny,Medium ,motorcycle ,Metropolitian ,90,Skincare,1,16.903843893839564
32,4.9,Cloudy,Medium ,motorcycle ,Urban ,240,Apparel,0,12.580267822400963
21,4.7,Fog,Low ,scooter ,Metropolitian ,140,Sports,0,13.787860239172547
35,4.8,Sandstorms,Low ,scooter ,Metropolitian ,145,Electronics,0,3.105133735234752
39,4.6,Sandstorms,Medium ,motorcycle ,Urban ,160,Books,0,4.527261449200724
39,5.0,Cloudy,Low ,motorcycle ,Metropolitian ,205,Kitchen,0,20.183799025948787
27,4.9,Cloudy,Jam ,motorcycle ,Metropolitian ,195,Jewelry,0,10.92420466208724
33,4.8,Fog,Medium ,scooter ,Metropolitian ,80,Skincare,1,4.65694538594946
33,4.8,Fog,Jam ,motorcycle ,Metropolitian ,240,Electronics,0,19.976712110350487
37,4.7,Cloudy,Medium ,motorcycle ,Metropolitian ,200,Jewelry,0,10.868263117988388
20,4.6,Stormy,Low ,motorcycle ,Urban ,55,Kitchen,1,3.116253656338934
20,4.6,Sunny,Jam ,motorcycle ,Urban ,95,Kitchen,1,12.580267822400963
31,4.2,Cloudy,Jam ,scooter ,Urban ,175,Skincare,0,10.724879289478304
27,4.6,Sunny,High ,van,Metropolitian ,80,Apparel,1,3.1161417126181274
37,4.9,Fog,Medium ,scooter ,Urban ,75,Snacks,1,7.573467821949914
34,4.4,Stormy,Jam ,scooter ,Urban ,155,Clothing,0,7.762944133594541
25,4.7,Fog,Low ,motorcycle ,Urban ,55,Toys,1,9.348114492434787
37,4.7,Cloudy,Low ,motorcycle ,Urban ,110,Clothing,1,7.631511903978476
23,4.7,Stormy,Low ,scooter ,Other,80,Books,1,10.923744986168584
27,5.0,Fog,High ,motorcycle ,Metropolitian ,120,Pet Supplies,1,6.217824017922212
36,4.7,Cloudy,Low ,van,Urban ,80,Clothing,1,3.073618468414786
30,4.3,Windy,Jam ,motorcycle ,Other,210,Clothing,0,20.853653606522474
20,4.9,Cloudy,High ,motorcycle ,Metropolitian ,155,Apparel,0,1.572533729286321
28,4.7,Fog,Jam ,scooter ,Metropolitian ,155,Kitchen,0,10.906379593113723
36,4.0,Windy,Low ,motorcycle ,Metropolitian ,165,Clothing,0,3.145067434621583
20,4.7,Stormy,Low ,scooter ,Metropolitian ,80,Kitchen,1,7.761839422154042
22,4.7,Windy,Low ,motorcycle ,Metropolitian ,80,Sports,1,16.85361872985359
28,4.7,Sandstorms,Medium ,motorcycle ,Metropolitian ,125,Apparel,0,17.0970739431768
34,4.8,Cloudy,Low ,van,Metropolitian ,90,Electronics,1,1.5202925485985417
25,4.8,Windy,Medium ,scooter ,Metropolitian ,130,Toys,0,16.660108123693192
38,5.0,Sandstorms,Jam ,scooter ,Metropolitian ,170,Books,0,7.631520637738293
34,3.5,Windy,Medium ,motorcycle ,Metropolitian ,160,Outdoors,0,11.917680464391145
24,4.9,Windy,Jam ,motorcycle ,Metropolitian ,110,Shoes,1,16.659979129063025
33,4.6,Windy,Jam ,motorcycle ,Urban ,250,Pet Supplies,0,13.58308621493501
21,4.6,Stormy,High ,scooter ,Urban ,80,Toys,1,3.0270968572420225
25,4.6,Stormy,Medium ,motorcycle ,Metropolitian ,115,Pet Supplies,1,9.081116432461174
23,4.9,Windy,High ,motorcycle ,Metropolitian ,95,Toys,1,6.0588489445304
34,4.9,Stormy,Low ,motorcycle ,Metropolitian ,125,Pet Supplies,0,7.325299567377126
25,4.7,Fog,Medium ,scooter ,Metropolitian ,185,Shoes,0,10.757050667280428
28,4.9,Sandstorms,Low ,van,Metropolitian ,50,Jewelry,1,13.481328211108043
34,3.7,Stormy,Jam ,scooter ,Metropolitian ,170,Electronics,0,16.85208641567295
24,4.5,Stormy,Low ,scooter ,Metropolitian ,70,Electronics,1,16.381598593369365
31,5.0,Cloudy,Jam ,motorcycle ,Other,130,Toys,0,9.314044193379946
38,4.6,Sandstorms,Jam ,scooter ,Metropolitian ,150,Outdoors,0,9.17624749258827
32,4.8,Sunny,Medium ,motorcycle ,Metropolitian ,85,Snacks,1,13.216577965789572
28,5.0,Sandstorms,Medium ,motorcycle ,Metropolitian ,145,Toys,0,13.735953712154569
29,4.5,Fog,Medium ,motorcycle ,Metropolitian ,37,Grocery,1,13.406000552536867
28,4.8,Sandstorms,Jam ,van,Metropolitian ,115,Clothing,1,20.177742451194362
39,4.8,Windy,Jam ,motorcycle ,Metropolitian ,150,Skincare,0,7.771834302405086
39,4.8,Windy,Jam ,scooter ,Metropolitian ,145,Outdoors,0,11.007734763744617
26,4.8,Windy,Low ,scooter ,Metropolitian ,70,Shoes,1,3.025332706173566
33,4.8,Stormy,Low ,van,Metropolitian ,140,Skincare,0,4.539068203248638
37,4.9,Sandstorms,Jam ,scooter ,Metropolitian ,135,Jewelry,0,4.494246018081997
24,4.6,Sandstorms,Low ,motorcycle ,Metropolitian ,80,Clothing,1,14.022476786450992
36,5.0,Sandstorms,Jam ,motorcycle ,Metropolitian ,215,Cosmetics,0,12.209917964427529
22,4.7,Fog,Medium ,motorcycle ,Metropolitian ,220,Clothing,0,13.631282080461874
21,4.6,Stormy,Medium ,motorcycle ,Metropolitian ,110,Kitchen,1,4.610613705052655
29,5.0,Windy,Low ,scooter ,Urban ,80,Clothing,1,7.60136893811491
33,4.7,Fog,Low ,scooter ,Metropolitian ,90,Sports,1,3.1051314775458967
27,4.1,Stormy,Low ,motorcycle ,Metropolitian ,80,Sports,1,3.0188284633848217
30,4.2,Cloudy,Jam ,motorcycle ,Metropolitian ,230,Snacks,0,10.641490945494409
22,4.8,Sunny,Medium ,motorcycle ,Metropolitian ,130,Apparel,0,12.580267822400963
20,4.9,Stormy,Medium ,scooter ,Urban ,85,Skincare,1,10.906379593113723
31,4.4,Sandstorms,Jam ,motorcycle ,Metropolitian ,220,Electronics,0,10.867434750937747
36,4.6,Fog,Medium ,scooter ,Metropolitian ,85,Snacks,1,4.561267998364189
39,4.9,Windy,Jam ,motorcycle ,Urban ,215,Shoes,0,11.917680464391145
32,4.7,Fog,Low ,motorcycle ,Metropolitian ,41,Grocery,1,16.903235903519843
23,4.2,Windy,Medium ,motorcycle ,Metropolitian ,170,Outdoors,0,11.007734763744617
30,3.8,Windy,Jam ,scooter ,Metropolitian ,200,Skincare,0,12.161642370389037
26,4.7,Windy,Low ,scooter ,Urban ,80,Pet Supplies,1,3.0249963435107836
21,4.9,Stormy,High ,motorcycle ,Urban ,65,Apparel,1,1.5204319193295497
23,4.6,Stormy,Medium ,scooter ,Metropolitian ,145,Kitchen,0,4.674341511234465
22,4.9,Sandstorms,High ,motorcycle ,Metropolitian ,120,Cosmetics,1,3.0405372416448646
39,4.5,Cloudy,Medium ,motorcycle ,Metropolitian ,80,Books,1,4.5611524272563715
32,4.1,Stormy,Jam ,scooter ,Metropolitian ,34,Grocery,1,7.760937776419092
25,4.7,Stormy,Jam ,motorcycle ,Metropolitian ,100,Outdoors,1,16.388699354723066
30,5.0,Fog,High ,motorcycle ,Metropolitian ,140,Jewelry,0,6.081440911759754
25,4.8,Fog,Medium ,scooter ,Metropolitian ,150,Books,0,20.182482607604513
26,4.7,Stormy,Low ,scooter ,Metropolitian ,70,Skincare,1,14.022136830289478
30,4.6,Windy,High ,motorcycle ,Urban ,150,Sports,0,6.232177403679017
31,4.3,Windy,Low ,motorcycle ,Metropolitian ,125,Apparel,0,2.97659809337445
33,4.8,Sunny,Low ,motorcycle ,Metropolitian ,140,Kitchen,0,12.100079055614344
20,5.0,Sunny,Low ,scooter ,Metropolitian ,85,Kitchen,1,9.177484636525243
36,4.3,Windy,Jam ,scooter ,Urban ,165,Toys,0,20.20634489518928
20,4.9,Sandstorms,Medium ,motorcycle ,Metropolitian ,180,Books,0,13.789707457540985
38,4.1,Sandstorms,Jam ,scooter ,Metropolitian ,190,Sports,0,14.15280068944862
37,4.7,Cloudy,Jam ,motorcycle ,Metropolitian ,125,Clothing,0,9.087937068015972
28,5.0,Fog,Jam ,scooter ,Metropolitian ,200,Electronics,0,16.38489468676721
39,3.5,Cloudy,Low ,motorcycle ,Urban ,160,Home,0,12.419724873245404
31,4.0,Cloudy,Jam ,scooter ,Metropolitian ,210,Clothing,0,12.29378731203682
30,4.9,Sunny,Low ,motorcycle ,Urban ,135,Electronics,0,7.683177078354373
27,4.9,Sandstorms,Jam ,motorcycle ,Metropolitian ,125,Home,0,13.621549892287803
30,4.9,Sandstorms,Low ,motorcycle ,Metropolitian ,120,Jewelry,1,7.660957436559021
29,4.5,Cloudy,Jam ,scooter ,Urban ,150,Jewelry,0,20.183799025948787
35,4.5,Windy,Low ,motorcycle ,Metropolitian ,110,Clothing,1,19.34348721744278
34,4.9,Windy,High ,motorcycle ,Metropolitian ,155,Sports,0,3.025656084205931
37,4.8,Stormy,Low ,scooter ,Metropolitian ,80,Kitchen,1,12.463861442061555
34,4.9,Sunny,Jam ,motorcycle ,Metropolitian ,125,Apparel,0,4.469223038792308
31,4.9,Cloudy,Low ,scooter ,Metropolitian ,16,Grocery,1,3.145067434621583
23,4.1,Fog,Jam ,van,Metropolitian ,160,Outdoors,0,9.22014751541987
29,4.7,Sunny,Medium ,motorcycle ,Metropolitian ,100,Home,1,7.562950099273998
20,4.9,Stormy,Low ,motorcycle ,Urban ,55,Toys,1,3.145067434621583
26,4.1,Sandstorms,Low ,motorcycle ,Urban ,105,Jewelry,1,9.192119121311745
34,4.5,Cloudy,Jam ,motorcycle ,Urban ,220,Books,0,12.580267822400963
34,4.9,Fog,Low ,motorcycle ,Metropolitian ,95,Shoes,1,7.631520637738293
21,4.7,Stormy,Jam ,scooter ,Metropolitian ,55,Home,1,4.595940524023754
35,4.6,Windy,Low ,motorcycle ,Urban ,115,Outdoors,1,10.906470984869689
20,4.7,Stormy,Low ,van,Metropolitian ,60,Kitchen,1,16.384324359677578
24,4.1,Cloudy,Jam ,van,Metropolitian ,195,Outdoors,0,19.88431857497891
25,4.5,Windy,High ,scooter ,Urban ,80,Books,1,6.210543032489626
22,4.8,Cloudy,Low ,scooter ,Urban ,85,Cosmetics,1,4.589965403039351
38,4.7,Windy,Medium ,motorcycle ,Urban ,120,Sports,1,13.580373876280879
29,4.3,Cloudy,High ,scooter ,Urban ,165,Home,0,6.210605364096597
24,4.8,Sandstorms,Medium ,scooter ,Urban ,145,Pet Supplies,0,17.078934089494954
36,4.8,Fog,Medium ,motorcycle ,Metropolitian ,42,Grocery,1,20.555166462971748
31,4.7,Windy,Low ,van,Metropolitian ,140,Shoes,0,7.447061074885405
20,4.8,Fog,Jam ,scooter ,Metropolitian ,125,Kitchen,0,4.663344843093785
25,4.6,Sunny,Medium ,scooter ,Metropolitian ,80,Outdoors,1,7.550439931734059
23,5.0,Sandstorms,Low ,scooter ,Urban ,11,Grocery,1,17.078665498349437
39,4.7,Cloudy,Medium ,motorcycle ,Urban ,170,Home,0,7.447061074885405
21,4.7,Cloudy,Medium ,motorcycle ,Metropolitian ,175,Home,0,17.097896810816284
32,4.7,Stormy,Medium ,scooter ,Metropolitian ,125,Sports,0,6.050486021641428
36,4.9,Sunny,Jam ,motorcycle ,Metropolitian ,75,Skincare,1,19.618645096414927
38,4.8,Cloudy,Jam ,motorcycle ,Metropolitian ,245,Pet Supplies,0,10.906324615073057
34,4.3,Sandstorms,Medium ,motorcycle ,Metropolitian ,175,Sports,0,17.077999100718277
23,2.5,Sunny,Low ,motorcycle ,Metropolitian ,170,Skincare,0,16.721288103917214
32,3.6,Stormy,Jam ,scooter ,Urban ,195,Sports,0,20.206804295781904
31,4.8,Fog,Low ,motorcycle ,Metropolitian ,26,Grocery,1,1.5524082366562466
22,4.6,Sunny,Jam ,motorcycle ,Metropolitian ,55,Kitchen,1,12.435005114517457
34,3.9,Cloudy,Low ,van,Metropolitian ,165,Cosmetics,0,12.435256015114375
39,4.8,Cloudy,Jam ,motorcycle ,Metropolitian ,235,Clothing,0,19.617824561450774
21,5.0,Cloudy,Low ,motorcycle ,Metropolitian ,125,Outdoors,0,11.923472540743209
34,3.9,Fog,Low ,scooter ,Metropolitian ,185,Skincare,0,13.830709083522443
28,4.9,Windy,Medium ,motorcycle ,Metropolitian ,75,Pet Supplies,1,12.417003842687146
34,4.9,Windy,Low ,motorcycle ,Metropolitian ,100,Snacks,1,1.5204696675466998
21,4.7,Sandstorms,Jam ,motorcycle ,Metropolitian ,145,Electronics,0,20.18126391655723
30,4.6,Fog,High ,van,Urban ,150,Shoes,0,3.025061641856169
36,5.0,Fog,Low ,scooter ,Urban ,80,Apparel,1,9.348403522662325
25,4.5,Cloudy,Low ,motorcycle ,Urban ,120,Snacks,1,1.5318406299867455
38,4.3,Sunny,Jam ,scooter ,Metropolitian ,155,Kitchen,0,17.078028601490022
24,5.0,Sunny,High ,scooter ,Urban ,60,Toys,1,6.118745338337485
31,4.0,Sandstorms,Medium ,motorcycle ,Metropolitian ,170,Kitchen,0,9.435201537430714
31,4.7,Sunny,Medium ,van,Metropolitian ,145,Kitchen,0,12.116895848186626
27,4.6,Sunny,Jam ,motorcycle ,Metropolitian ,65,Toys,1,10.756961091860271
23,4.8,Fog,Low ,motorcycle ,Urban ,55,Apparel,1,3.105091096509636
25,4.7,Sandstorms,Medium ,scooter ,Urban ,115,Shoes,1,20.182728114832916
38,4.5,Windy,Low ,van,Metropolitian ,120,Books,1,1.5127140854704322
32,4.8,Sunny,Medium ,motorcycle ,Urban ,130,Outdoors,0,12.463883024166657
22,4.3,Stormy,Jam ,motorcycle ,Metropolitian ,180,Toys,0,10.429850454296803
35,4.9,Sandstorms,Jam ,scooter ,Metropolitian ,155,Shoes,0,4.544194013501194
35,4.1,Sandstorms,Medium ,motorcycle ,Metropolitian ,230,Home,0,17.09838855662463
34,4.8,Sunny,Medium ,scooter ,Metropolitian ,90,Toys,1,9.435201537430714
22,3.5,Sunny,Low ,motorcycle ,Metropolitian ,165,Kitchen,0,10.725566076623075
28,4.9,Stormy,Medium ,scooter ,Metropolitian ,120,Books,1,7.762635434587253
35,3.6,Fog,Low ,motorcycle ,Urban ,170,Toys,0,10.564540523828974
38,4.8,Fog,Low ,scooter ,Urban ,85,Sports,1,9.059751696610585
31,5.0,Fog,Low ,motorcycle ,Metropolitian ,140,Pet Supplies,0,9.177484636525243
26,5.0,Cloudy,Low ,scooter ,Metropolitian ,50,Electronics,1,4.494166054627451
36,4.4,Cloudy,Medium ,motorcycle ,Urban ,155,Pet Supplies,0,17.074806111801863
26,4.6,Stormy,Jam ,motorcycle ,Metropolitian ,160,Books,0,4.674173521866281
38,4.1,Fog,Jam ,scooter ,Other,205,Snacks,0,20.506954885363346
25,4.3,Cloudy,Medium ,scooter ,Metropolitian ,185,Cosmetics,0,13.405918573024547
25,5.0,Cloudy,High ,scooter ,Urban ,160,Skincare,0,1.5525569843004514
30,4.7,Sandstorms,Medium ,motorcycle ,Urban ,120,Clothing,1,12.580267822400963
33,4.2,Cloudy,High ,scooter ,Metropolitian ,195,Kitchen,0,3.1046911695399038
39,4.9,Stormy,Medium ,motorcycle ,Metropolitian ,130,Snacks,0,12.463937409087931
34,4.5,Sandstorms,Jam ,motorcycle ,Metropolitian ,140,Apparel,0,4.663432201620595
37,4.2,Windy,Low ,motorcycle ,Metropolitian ,150,Sports,0,4.6105980334862275
36,4.8,Cloudy,Low ,motorcycle ,Urban ,100,Books,1,4.469157679084987
